DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,Domain
COLOR,#d55e00
COLOR_BRANCHES,1
SHOW_STRIP_LABELS,0
STRIP_LABEL_COLOR,#ffffff
LEGEND_TITLE,Domain
MBO5729869.1@GCA_017629095.1_305_402,#0173b2,Bacteria
MBO5124907.1@GCA_017622135.1_310_407,#0173b2,Bacteria
MBP3416496.1@GCA_017936345.1_310_407,#0173b2,Bacteria
HIW36431.1@GCA_019113455.1_289_386,#0173b2,Bacteria
CALXMF010000002.1_23@GCA_944389415.1_298_395,#0173b2,Bacteria
MBO5137116.1@GCA_017622235.1_299_396,#0173b2,Bacteria
MBO4706309.1@GCA_017618015.1_288_384,#0173b2,Bacteria
MBQ0165755.1@GCA_018066285.1_280_376,#0173b2,Bacteria
WP_053228454.1@GCF_000426705.1_276_372,#0173b2,Bacteria
OHD75787.1@GCA_001829505.1_249_345,#0173b2,Bacteria
QILZ01000084.1_1@GCA_003233545.1_154_250,#0173b2,Bacteria
NOY10089.1@GCA_013151965.1_257_353,#0173b2,Bacteria
MBN1835426.1@GCA_016930895.1_285_381,#0173b2,Bacteria
MCF7929321.1@GCA_021736255.1_281_377,#0173b2,Bacteria
JAIFLN010000168.1_14@GCA_020049045.1_270_366,#0173b2,Bacteria
JAJXWL010000124.1_4@GCA_021781625.1_260_356,#0173b2,Bacteria
SLIN01000012.1_9@GCA_007135605.1_245_341,#0173b2,Bacteria
HCM25130.1@GCA_003527485.1_239_335,#0173b2,Bacteria
MCL2720721.1@GCA_009781475.1_234_330,#0173b2,Bacteria
MCL2180182.1@GCA_009786625.1_224_320,#0173b2,Bacteria
WP_215626188.1@GCF_016616095.2_229_325,#0173b2,Bacteria
MCL1814266.1@GCA_009782555.1_192_288,#0173b2,Bacteria
CALXMF010000006.1_26@GCA_944389415.1_217_313,#0173b2,Bacteria
WP_183219778.1@GCF_014201775.1_194_290,#0173b2,Bacteria
JAGUXG010000094.1_3@GCA_020061965.1_196_292,#0173b2,Bacteria
WP_114352067.1@GCF_003337485.1_24_129,#0173b2,Bacteria
WP_213169015.1@GCF_014467015.1_187_285,#0173b2,Bacteria
WP_091348384.1@GCF_900111575.1_85_187,#0173b2,Bacteria
DHFT01000010.1_11@GCA_002402375.1_185_281,#0173b2,Bacteria
DKAT01000052.1_3@GCA_002450905.1_246_341,#0173b2,Bacteria
MBI2069044.1@GCA_016180815.1_221_319,#0173b2,Bacteria
MBI4668904.1@GCA_016209025.1_212_310,#0173b2,Bacteria
MBN1899266.1@GCA_016931325.1_207_303,#0173b2,Bacteria
MBU1078016.1@GCA_018817865.1_238_334,#0173b2,Bacteria
PMLF01000053.1_5@GCA_003158755.1_215_312,#0173b2,Bacteria
MCK4907828.1@GCA_023135745.1_202_298,#0173b2,Bacteria
MBX5475662.1@GCA_019683875.1_188_284,#0173b2,Bacteria
MCL6521554.1@GCA_023511835.1_247_343,#0173b2,Bacteria
PLNO01000318.1_3@GCA_003141795.1_236_332,#0173b2,Bacteria
SLBH01000263.1_4@GCA_007126415.1_219_315,#0173b2,Bacteria
OJY96849.1@GCA_001899855.1_289_386,#0173b2,Bacteria
MBK7210519.1@GCA_016707485.1_289_386,#0173b2,Bacteria
MBX3691459.1@GCA_019634775.1_345_442,#0173b2,Bacteria
PZQ10177.1@GCA_003241385.1_345_442,#0173b2,Bacteria
MCR6701355.1@GCA_024707225.1_345_442,#0173b2,Bacteria
WP_067650752.1@GCF_001632775.1_346_443,#0173b2,Bacteria
MBS0558115.1@GCA_018240565.1_289_386,#0173b2,Bacteria
JAJXWU010000174.1_2@GCA_021781425.1_338_435,#0173b2,Bacteria
MCE7950370.1@GCA_021404785.1_289_386,#0173b2,Bacteria
DBMH01000243.1_2@GCA_002297645.1_345_442,#0173b2,Bacteria
MBO9661277.1@GCA_017744955.1_337_434,#0173b2,Bacteria
MBC6943021.1@GCA_014338185.1_407_504,#0173b2,Bacteria
NSJK01000008.1_120@GCA_002632325.1_338_435,#0173b2,Bacteria
RYD15840.1@GCA_004143945.1_339_436,#0173b2,Bacteria
WP_241987948.1@GCF_004342425.1_342_439,#0173b2,Bacteria
WP_220484409.1@GCF_014138265.1_345_442,#0173b2,Bacteria
TAM37090.1@GCA_004298045.1_332_429,#0173b2,Bacteria
NUR21483.1@GCA_013362045.1_332_429,#0173b2,Bacteria
WP_209620923.1@GCF_017837635.1_332_429,#0173b2,Bacteria
WP_231350100.1@GCF_021117385.1_332_429,#0173b2,Bacteria
WP_231322419.1@GCF_021117405.1_332_429,#0173b2,Bacteria
WP_091335594.1@GCF_900115705.1_332_429,#0173b2,Bacteria
WP_243048543.1@GCF_022761115.1_331_428,#0173b2,Bacteria
JAJEJU010000019.1_117@GCA_021390615.1_330_427,#0173b2,Bacteria
WP_019466561.1@GCF_000725385.1_331_428,#0173b2,Bacteria
WP_074551621.1@GCF_003201105.1_331_428,#0173b2,Bacteria
WP_239946364.1@GCF_022394535.1_331_428,#0173b2,Bacteria
WP_114240891.1@GCF_003332825.1_331_428,#0173b2,Bacteria
WP_168648881.1@GCF_012275375.1_332_429,#0173b2,Bacteria
WP_026634589.1@GCF_900112865.1_332_429,#0173b2,Bacteria
WP_046971995.1@GCF_001010355.1_332_429,#0173b2,Bacteria
WP_126535592.1@GCF_003967035.1_331_428,#0173b2,Bacteria
WP_131152874.1@GCF_004322705.1_333_430,#0173b2,Bacteria
WP_090450017.1@GCF_900114495.1_331_428,#0173b2,Bacteria
WP_056000519.1@GCF_001428405.1_332_429,#0173b2,Bacteria
WP_109722447.1@GCF_003148905.1_331_428,#0173b2,Bacteria
WP_049622955.1@GCF_001182895.1_332_429,#0173b2,Bacteria
WP_115496615.1@GCF_003363155.1_335_432,#0173b2,Bacteria
WP_204679292.1@GCF_016904955.1_335_432,#0173b2,Bacteria
WP_204631599.1@GCF_016904945.1_335_432,#0173b2,Bacteria
WP_192557803.1@GCF_014863405.1_335_432,#0173b2,Bacteria
WP_188796361.1@GCF_016865235.1_335_432,#0173b2,Bacteria
WP_128899131.1@GCF_004114615.1_335_432,#0173b2,Bacteria
WP_126686650.1@GCF_003977665.1_335_432,#0173b2,Bacteria
JAHEKF010000010.1_2@GCA_024638465.1_317_414,#0173b2,Bacteria
WP_054773812.1@GCF_019669985.1_296_393,#0173b2,Bacteria
WP_131258483.1@GCF_004329715.1_295_392,#0173b2,Bacteria
TVP55208.1@GCA_007692645.1_336_434,#0173b2,Bacteria
JAJYXI010000046.1_28@GCA_021791055.1_269_366,#0173b2,Bacteria
DYTH01000023.1_5@GCA_020726025.1_266_364,#0173b2,Bacteria
DCUV01000036.1_18@GCA_002328585.1_214_310,#0173b2,Bacteria
MBP7605363.1@GCA_017998475.1_212_308,#0173b2,Bacteria
NLV68063.1@GCA_012730035.1_206_302,#0173b2,Bacteria
JAEWVL010000087.1_2@GCA_023396665.1_205_301,#0173b2,Bacteria
MCP4132272.1@GCA_024224995.1_213_309,#0173b2,Bacteria
MBN2436117.1@GCA_016934935.1_214_310,#0173b2,Bacteria
DYLV01000096.1_5@GCA_020721925.1_226_322,#0173b2,Bacteria
PKL92012.1@GCA_002839855.1_242_338,#0173b2,Bacteria
MBN2753739.1@GCA_016937715.1_239_335,#0173b2,Bacteria
HDQ25972.1@GCA_011049465.1_246_342,#0173b2,Bacteria
MBP7793348.1@GCA_018000835.1_213_309,#0173b2,Bacteria
MCE5300807.1@GCA_021372235.1_213_310,#0173b2,Bacteria
MBN1897165.1@GCA_016931325.1_232_328,#0173b2,Bacteria
MBU1076375.1@GCA_018817865.1_234_330,#0173b2,Bacteria
MCD6420340.1@GCA_021161545.1_231_327,#0173b2,Bacteria
HEB29547.1@GCA_011049595.1_275_371,#0173b2,Bacteria
MBN2322373.1@GCA_016934265.1_271_367,#0173b2,Bacteria
MCK4923536.1@GCA_023136305.1_220_316,#0173b2,Bacteria
MBO5288071.1@GCA_017624275.1_221_317,#0173b2,Bacteria
MCH5149390.1@GCA_022508205.1_222_318,#0173b2,Bacteria
CAKVCG010000001.1_12@GCA_934725525.1_310_406,#0173b2,Bacteria
PJE04912.1@GCA_002786225.1_214_311,#0173b2,Bacteria
MCP5500141.1@GCA_024233835.1_200_296,#0173b2,Bacteria
WP_004751383.1@GCF_000243695.2_204_300,#0173b2,Bacteria
WP_000804809.1@GCF_900156205.1_204_300,#0173b2,Bacteria
MCE9499001.1@GCA_021413405.1_194_291,#0173b2,Bacteria
MCP5495855.1@GCA_024233865.1_216_313,#0173b2,Bacteria
WP_002723398.1@GCF_003046425.1_204_301,#0173b2,Bacteria
WP_004459842.1@GCF_000313175.2_204_300,#0173b2,Bacteria
WP_118954667.1@GCF_003545925.1_204_300,#0173b2,Bacteria
WP_052580743.1@GCF_000243675.2_186_282,#0173b2,Bacteria
WP_012390255.1@GCF_000017685.1_199_295,#0173b2,Bacteria
WP_135740081.1@GCF_004769525.1_199_295,#0173b2,Bacteria
WP_015677347.1@GCF_000332475.2_199_295,#0173b2,Bacteria
WP_100728297.1@GCF_002812085.1_199_295,#0173b2,Bacteria
WP_002976041.1@GCF_000332455.1_199_295,#0173b2,Bacteria
WP_004786583.1@GCF_004368965.1_199_295,#0173b2,Bacteria
WP_135748847.1@GCF_004770145.1_199_295,#0173b2,Bacteria
MBX7058440.1@GCA_019694655.1_176_272,#0173b2,Bacteria
MCP5483174.1@GCA_024233935.1_195_291,#0173b2,Bacteria
OHD66714.1@GCA_001829455.1_187_283,#0173b2,Bacteria
MBN2160627.1@GCA_016933025.1_205_301,#0173b2,Bacteria
MBP7737240.1@GCA_017999915.1_204_300,#0173b2,Bacteria
JAKJGD010000024.1_7@GCA_022704585.1_205_301,#0173b2,Bacteria
OHD68405.1@GCA_001829495.1_204_300,#0173b2,Bacteria
MBN1497619.1@GCA_016928865.1_205_301,#0173b2,Bacteria
JADFDB010000066.1_12@GCA_018263175.1_114_210,#0173b2,Bacteria
JAKLIV010000036.1_24@GCA_022709405.1_212_308,#0173b2,Bacteria
VFJS01000032.1_38@GCA_009885955.1_204_300,#0173b2,Bacteria
MBN1531684.1@GCA_016929135.1_204_300,#0173b2,Bacteria
OQA97031.1@GCA_002069965.1_202_298,#0173b2,Bacteria
MCL1864742.1@GCA_009787025.1_199_295,#0173b2,Bacteria
DIEX01000033.1_153@GCA_002418835.1_204_300,#0173b2,Bacteria
DINC01000099.1_1@GCA_002425885.1_204_300,#0173b2,Bacteria
MBN1499266.1@GCA_016928815.1_200_296,#0173b2,Bacteria
JAJRXZ010000022.1_29@GCA_024276015.1_204_300,#0173b2,Bacteria
DCUV01000014.1_147@GCA_002328585.1_202_298,#0173b2,Bacteria
DYLU01000005.1_66@GCA_020721905.1_206_302,#0173b2,Bacteria
MTNL01000226.1_5@GCA_002010365.1_184_280,#0173b2,Bacteria
MCD6541692.1@GCA_021163465.1_177_273,#0173b2,Bacteria
PWTL01000112.1_16@GCA_003562845.1_180_276,#0173b2,Bacteria
HIQ00447.1@GCA_015661965.1_179_275,#0173b2,Bacteria
MBI1743673.1@GCA_016179105.1_208_304,#0173b2,Bacteria
MCI2436280.1@GCA_022683945.1_192_288,#0173b2,Bacteria
MCS7274309.1@GCA_025061735.1_187_283,#0173b2,Bacteria
MCL6642208.1@GCA_023512665.1_191_287,#0173b2,Bacteria
MCS7198137.1@GCA_025060395.1_196_292,#0173b2,Bacteria
MCD6142389.1@GCA_021159055.1_230_326,#0173b2,Bacteria
WP_167703039.1@GCF_011812995.1_201_297,#0173b2,Bacteria
JAKJGA010000191.1_2@GCA_022704645.1_195_291,#0173b2,Bacteria
JAEWVM010000255.1_6@GCA_023396615.1_195_291,#0173b2,Bacteria
DDYY01000038.1_6@GCA_002346225.1_174_270,#0173b2,Bacteria
MBC8046674.1@GCA_014380545.1_186_282,#0173b2,Bacteria
MCB9021338.1@GCA_020636645.1_167_263,#0173b2,Bacteria
NJK94392.1@GCA_012031335.1_70_166,#0173b2,Bacteria
MBN2167232.1@GCA_016933045.1_53_149,#0173b2,Bacteria
MBL0911000.1@GCA_016742095.1_104_200,#0173b2,Bacteria
MCM1532215.1@GCA_023667315.1_131_227,#0173b2,Bacteria
WP_246293579.1@GCF_013285155.1_98_194,#0173b2,Bacteria
MBK7667532.1@GCA_016709575.1_152_248,#0173b2,Bacteria
MBL7896679.1@GCA_016787445.1_149_245,#0173b2,Bacteria
MBN8693229.1@GCA_017303905.1_149_245,#0173b2,Bacteria
JAEENM010000173.1_1@GCA_016283745.1_16_112,#0173b2,Bacteria
WP_243347984.1@GCF_022808675.1_139_235,#0173b2,Bacteria
MBN2436690.1@GCA_016934935.1_195_291,#0173b2,Bacteria
DIXX01000086.1_18@GCA_002428805.1_270_366,#0173b2,Bacteria
WP_052193944.1@GCF_000799075.1_270_366,#0173b2,Bacteria
WP_023050014.1@GCF_000479045.1_274_370,#0173b2,Bacteria
WP_240219132.1@GCF_022430525.1_274_370,#0173b2,Bacteria
CAAFWD010000160.1_8@GCA_900766645.1_281_377,#0173b2,Bacteria
CAKOHT010000006.1_27@GCA_934085975.1_287_383,#0173b2,Bacteria
WP_256690404.1@GCF_024506395.1_278_374,#0173b2,Bacteria
MBN1574748.1@GCA_016929395.1_120_216,#0173b2,Bacteria
MBN1882967.1@GCA_016931225.1_124_220,#0173b2,Bacteria
MBN2225570.1@GCA_016933535.1_119_215,#0173b2,Bacteria
DITF01000342.1_9@GCA_002422125.1_174_264,#0173b2,Bacteria
MBP6063319.1@GCA_017984315.1_247_342,#0173b2,Bacteria
QKCP01000147.1_11@GCA_003246855.1_248_344,#0173b2,Bacteria
TDT68600.1@GCA_004365575.1_230_326,#0173b2,Bacteria
MBZ4682916.1@GCA_020063625.1_230_326,#0173b2,Bacteria
QKCP01000032.1_6@GCA_003246855.1_174_270,#0173b2,Bacteria
UUV17900.1@GCA_024628785.1_175_270,#0173b2,Bacteria
WP_114642079.1@GCF_003391055.1_175_270,#0173b2,Bacteria
WP_013387386.1@GCF_000165505.1_173_269,#0173b2,Bacteria
MAP86419.1@GCA_002697225.1_173_269,#0173b2,Bacteria
HIC00455.1@GCA_012963885.1_173_269,#0173b2,Bacteria
MBB16797.1@GCA_002709695.1_173_269,#0173b2,Bacteria
RKU16512.1@GCA_003635195.1_157_253,#0173b2,Bacteria
MYH79720.1@GCA_009843785.1_158_254,#0173b2,Bacteria
JAJEGI010000108.1_20@GCA_022819945.1_159_255,#0173b2,Bacteria
MYA58883.1@GCA_009839745.1_157_253,#0173b2,Bacteria
JAJEIP010000026.1_32@GCA_022827885.1_157_253,#0173b2,Bacteria
RKU29218.1@GCA_003635305.1_155_251,#0173b2,Bacteria
MCE2402583.1@GCA_021295735.1_168_264,#0173b2,Bacteria
JAJDWI010000112.1_100@GCA_022825665.1_167_263,#0173b2,Bacteria
MCG9125986.1@GCA_022394755.1_169_265,#0173b2,Bacteria
JAAXGN010000014.1_17@GCA_012267415.1_167_263,#0173b2,Bacteria
JAJEJA010000043.1_94@GCA_022828145.1_167_263,#0173b2,Bacteria
JAAXHO010000234.1_5@GCA_012270795.1_167_263,#0173b2,Bacteria
JAJEBZ010000311.1_5@GCA_022822275.1_167_263,#0173b2,Bacteria
JAJECD010000344.1_3@GCA_022822215.1_157_253,#0173b2,Bacteria
JAJEIE010000006.1_9@GCA_022827625.1_158_254,#0173b2,Bacteria
JAJDUH010000079.1_78@GCA_022826805.1_157_253,#0173b2,Bacteria
MCS7230515.1@GCA_025060535.1_190_286,#0173b2,Bacteria
JAHFCG010000013.1_19@GCA_023249615.1_253_349,#0173b2,Bacteria
JAJPJW010000084.1_20@GCA_021324075.1_207_303,#0173b2,Bacteria
WP_092318850.1@GCF_900112165.1_259_355,#0173b2,Bacteria
DDYQ01000142.1_3@GCA_002348005.1_203_301,#0173b2,Bacteria
HBE88995.1@GCA_003500765.1_203_301,#0173b2,Bacteria
PIS47249.1@GCA_002774685.1_202_300,#0173b2,Bacteria
HAH32515.1@GCA_003450815.1_202_300,#0173b2,Bacteria
MCA9835751.1@GCA_020431825.1_240_336,#0173b2,Bacteria
JAHEBB010000139.1_9@GCA_024642575.1_238_334,#0173b2,Bacteria
WP_185095166.1@GCF_000092425.1_143_239,#0173b2,Bacteria
MPNL01000033.1_14@GCA_002239005.1_230_326,#0173b2,Bacteria
SLSQ01000097.1_5@GCA_007130355.1_227_323,#0173b2,Bacteria
CAJXNS010000005.1_61@GCA_913057165.1_235_331,#0173b2,Bacteria
CAJXWR010000025.1_27@GCA_913062675.1_230_326,#0173b2,Bacteria
CAJXOA010000006.1_68@GCA_913057685.1_268_364,#0173b2,Bacteria
MBA2665833.1@GCA_013697735.1_230_327,#0173b2,Bacteria
HCI29714.1@GCA_003522805.1_152_247,#0173b2,Bacteria
HCL98722.1@GCA_003526765.1_153_248,#0173b2,Bacteria
WP_069292276.1@GCF_001719065.1_152_247,#0173b2,Bacteria
WP_072757612.1@GCF_900143265.1_152_248,#0173b2,Bacteria
WP_014452453.1@GCF_000235405.2_152_248,#0173b2,Bacteria
WP_064012054.1@GCF_001644665.1_152_247,#0173b2,Bacteria
WP_052107138.1@GCF_004117075.1_152_248,#0173b2,Bacteria
WP_110990748.1@GCF_003228205.1_158_255,#0173b2,Bacteria
WP_169698717.1@GCF_900157305.1_158_255,#0173b2,Bacteria
BAU42592.1@GCA_001548395.1_729_827,#0173b2,Bacteria
WP_216655314.1@GCF_013177315.1_609_707,#0173b2,Bacteria
CAMDEM010000001.1_51@GCA_945896675.1_217_315,#0173b2,Bacteria
QCTE01000005.1_29@GCA_003211275.1_230_327,#0173b2,Bacteria
WP_253912790.1@GCF_000737575.1_221_318,#0173b2,Bacteria
NJR14817.1@GCA_012034595.1_411_508,#0173b2,Bacteria
NJR45687.1@GCA_012034765.1_226_323,#0173b2,Bacteria
WP_158260654.1@GCF_003003995.1_323_420,#0173b2,Bacteria
WP_179812331.1@GCF_013407765.1_296_393,#0173b2,Bacteria
MBS1150956.1@GCA_018262385.1_205_312,#0173b2,Bacteria
WP_218143158.1@GCF_900110505.1_25_131,#0173b2,Bacteria
PMDT01000203.1_6@GCA_003154555.1_170_267,#0173b2,Bacteria
MBP3371771.1@GCA_017935825.1_543_639,#0173b2,Bacteria
JAHZHV010000096.1_16@GCA_019420085.1_307_403,#0173b2,Bacteria
CAKTSO010000001.1_28@GCA_934613185.1_542_638,#0173b2,Bacteria
JAHZHV010000048.1_6@GCA_019420085.1_504_600,#0173b2,Bacteria
CAKTSO010000001.1_29@GCA_934613185.1_580_676,#0173b2,Bacteria
CAJOQI010000126.1_9@GCA_905236895.1_373_469,#0173b2,Bacteria
NLG38188.1@GCA_012515725.1_506_602,#0173b2,Bacteria
MBN2878938.1@GCA_016938675.1_413_509,#0173b2,Bacteria
MCK5130207.1@GCA_023139005.1_407_503,#0173b2,Bacteria
MBN2878939.1@GCA_016938675.1_440_536,#0173b2,Bacteria
JAEYRA010000190.1_11@GCA_023409755.1_420_516,#0173b2,Bacteria
JAEYPH010000059.1_9@GCA_023410875.1_410_506,#0173b2,Bacteria
JAEZSC010000197.1_14@GCA_023422005.1_410_506,#0173b2,Bacteria
JAEZSE010000043.1_129@GCA_023421955.1_429_525,#0173b2,Bacteria
JAEYRH010000003.1_15@GCA_023435705.1_392_488,#0173b2,Bacteria
JAEYYW010000090.1_73@GCA_023428265.1_431_527,#0173b2,Bacteria
JAEZLD010000085.1_21@GCA_023415335.1_391_487,#0173b2,Bacteria
JAEZLD010000085.1_23@GCA_023415335.1_488_584,#0173b2,Bacteria
WP_249285225.1@GCF_014384745.1_462_558,#0173b2,Bacteria
WP_197079107.1@GCF_009734445.1_351_447,#0173b2,Bacteria
NLJ78460.1@GCA_012518745.1_380_476,#0173b2,Bacteria
NLV77388.1@GCA_012728075.1_380_476,#0173b2,Bacteria
WP_132029308.1@GCF_016767175.1_373_469,#0173b2,Bacteria
WP_236910283.1@GCF_021655115.1_380_476,#0173b2,Bacteria
NMB06758.1@GCA_012799055.1_377_473,#0173b2,Bacteria
WP_005587186.1@GCF_000511955.1_380_476,#0173b2,Bacteria
WP_236912141.1@GCF_021655095.1_380_476,#0173b2,Bacteria
NLW40108.1@GCA_012728595.1_380_476,#0173b2,Bacteria
WP_093753397.1@GCF_900106765.1_380_476,#0173b2,Bacteria
NLY77107.1@GCA_012735215.1_385_481,#0173b2,Bacteria
WP_223378649.1@GCF_019931165.1_380_476,#0173b2,Bacteria
NLY66007.1@GCA_012735405.1_378_474,#0173b2,Bacteria
NLV88924.1@GCA_012728125.1_392_488,#0173b2,Bacteria
JAEWGC010000043.1_17@GCA_023388495.1_382_478,#0173b2,Bacteria
WP_094903802.1@GCF_002266425.1_382_478,#0173b2,Bacteria
WP_072977473.1@GCF_900128955.1_381_477,#0173b2,Bacteria
WP_154441959.1@GCF_009695605.1_372_469,#0173b2,Bacteria
NLY85430.1@GCA_012735245.1_392_488,#0173b2,Bacteria
MCK9443789.1@GCA_023229175.1_391_487,#0173b2,Bacteria
WP_216518700.1@GCF_018917865.1_377_473,#0173b2,Bacteria
TJX13653.1@GCA_005046945.1_369_465,#0173b2,Bacteria
JAKELU010000011.1_44@GCA_022760735.1_381_477,#0173b2,Bacteria
NLL80955.1@GCA_012520755.1_349_445,#0173b2,Bacteria
MBC7088150.1@GCA_014360205.1_366_462,#0173b2,Bacteria
JAHDQA010000056.1_25@GCA_018434075.1_366_462,#0173b2,Bacteria
WP_167792043.1@GCF_004684055.1_366_462,#0173b2,Bacteria
WP_230696949.1@GCF_021012875.1_283_379,#0173b2,Bacteria
JAGXFX010000023.1_106@GCA_024637045.1_456_552,#0173b2,Bacteria
MCR3955964.1@GCA_024649995.1_458_554,#0173b2,Bacteria
WP_164906120.1@GCF_004101785.1_453_549,#0173b2,Bacteria
NLI66679.1@GCA_012518035.1_392_488,#0173b2,Bacteria
NLY46359.1@GCA_012735585.1_393_489,#0173b2,Bacteria
CABMKH010000003.1_26@GCA_902386935.1_389_485,#0173b2,Bacteria
WP_014968969.1@GCF_000299355.1_368_465,#0173b2,Bacteria
WP_050379005.1@GCF_001190785.1_377_474,#0173b2,Bacteria
CCEZ01000008.1_167@GCA_000751555.1_326_422,#0173b2,Bacteria
WP_255401687.1@GCF_004103715.1_180_276,#0173b2,Bacteria
WP_255371046.1@GCF_900155565.1_180_276,#0173b2,Bacteria
WP_203370996.1@GCF_016820635.1_364_460,#0173b2,Bacteria
DFOH01000032.1_27@GCA_002376545.1_404_500,#0173b2,Bacteria
WP_074351624.1@GCF_900095305.1_407_503,#0173b2,Bacteria
MTI66276.1@GCA_009711765.1_373_469,#0173b2,Bacteria
MTI70311.1@GCA_009711785.1_373_469,#0173b2,Bacteria
WP_066506832.1@GCF_001559865.1_371_467,#0173b2,Bacteria
WP_202707597.1@GCF_016765695.1_387_483,#0173b2,Bacteria
WP_051531391.1@GCF_000620125.1_369_465,#0173b2,Bacteria
HAE42483.1@GCA_003446975.1_392_488,#0173b2,Bacteria
WP_145085776.1@GCF_007830175.1_395_491,#0173b2,Bacteria
JAABRS010000198.1_2@GCA_011390775.1_372_468,#0173b2,Bacteria
WP_054871115.1@GCF_001316435.1_373_469,#0173b2,Bacteria
WP_069650731.1@GCF_001730685.1_373_469,#0173b2,Bacteria
WP_120168947.1@GCF_003609645.1_370_466,#0173b2,Bacteria
MBR6472587.1@GCA_017538125.1_425_521,#0173b2,Bacteria
JAETRU010000003.1_72@GCA_021769965.1_424_520,#0173b2,Bacteria
URXI01000014.1_22@GCA_900551775.1_426_522,#0173b2,Bacteria
CABIXY010000001.1_79@GCA_902362805.1_426_522,#0173b2,Bacteria
WP_067533697.1@GCF_900086585.1_397_493,#0173b2,Bacteria
MCI5687590.1@GCA_022767345.1_424_520,#0173b2,Bacteria
WP_160200989.1@GCF_009936045.1_424_520,#0173b2,Bacteria
DCJK01000021.1_117@GCA_002320005.1_461_557,#0173b2,Bacteria
UQNJ01000010.1_50@GCA_900542295.1_460_556,#0173b2,Bacteria
MCQ2550961.1@GCA_024403135.1_434_530,#0173b2,Bacteria
JAEEOX010000050.1_7@GCA_016284485.1_438_534,#0173b2,Bacteria
ONAY01000016.1_23@GCA_900315895.1_434_530,#0173b2,Bacteria
CAJOKT010000009.1_30@GCA_905235115.1_434_530,#0173b2,Bacteria
ONAY01000016.1_24@GCA_900315895.1_426_524,#0173b2,Bacteria
MCI8609986.1@GCA_022793795.1_464_560,#0173b2,Bacteria
JAEDMR010000001.1_12@GCA_016302925.1_431_527,#0173b2,Bacteria
MCI6012670.1@GCA_022770665.1_445_541,#0173b2,Bacteria
MBR4410108.1@GCA_017537495.1_461_557,#0173b2,Bacteria
MBR4861570.1@GCA_017556505.1_461_557,#0173b2,Bacteria
DJPG01000137.1_1@GCA_002439735.1_430_526,#0173b2,Bacteria
UQMQ01000032.1_13@GCA_900542245.1_427_523,#0173b2,Bacteria
URWB01000058.1_9@GCA_900551415.1_427_523,#0173b2,Bacteria
CALZOZ010000004.1_17@GCA_945828095.1_449_545,#0173b2,Bacteria
CAKMLH010000007.1_13@GCA_927797855.1_448_544,#0173b2,Bacteria
UQEW01000053.1_3@GCA_900540145.1_454_550,#0173b2,Bacteria
MBK5253137.1@GCA_016650175.1_497_593,#0173b2,Bacteria
DDQW01000068.1_17@GCA_002342805.1_349_445,#0173b2,Bacteria
JABXKX010000091.1_5@GCA_013619035.1_392_488,#0173b2,Bacteria
MBI9013786.1@GCA_016342415.1_396_492,#0173b2,Bacteria
WP_125137244.1@GCF_900538275.1_441_537,#0173b2,Bacteria
DFYO01000035.1_4@GCA_002381865.1_428_524,#0173b2,Bacteria
PKM58013.1@GCA_002841435.1_496_592,#0173b2,Bacteria
PKM67262.1@GCA_002841495.1_496_592,#0173b2,Bacteria
NLJ87676.1@GCA_012518815.1_353_449,#0173b2,Bacteria
NLK22099.1@GCA_012519205.1_353_449,#0173b2,Bacteria
NLK97826.1@GCA_012519955.1_353_449,#0173b2,Bacteria
WP_158739402.1@GCF_016908775.1_353_449,#0173b2,Bacteria
NLM12399.1@GCA_012521175.1_353_449,#0173b2,Bacteria
WP_058486932.1@GCF_001466305.1_357_453,#0173b2,Bacteria
NLP45652.1@GCA_012524135.1_370_466,#0173b2,Bacteria
NMA84691.1@GCA_012799415.1_399_495,#0173b2,Bacteria
ONI43455.1@GCA_001983555.1_433_530,#0173b2,Bacteria
OON94460.1@GCA_002007295.1_450_547,#0173b2,Bacteria
WP_052296469.1@GCF_000171335.1_441_538,#0173b2,Bacteria
OON99075.1@GCA_002007315.1_483_580,#0173b2,Bacteria
PHV72252.1@GCA_002735925.1_447_544,#0173b2,Bacteria
JAEYNQ010000048.1_15@GCA_023412455.1_448_545,#0173b2,Bacteria
MBE6022109.1@GCA_015058045.1_433_530,#0173b2,Bacteria
MBP3887942.1@GCA_017941635.1_440_537,#0173b2,Bacteria
CAKVCL010000006.1_64@GCA_934725855.1_473_570,#0173b2,Bacteria
DYCF01000002.1_13@GCA_019418225.1_506_603,#0173b2,Bacteria
WP_054743762.1@GCF_001311925.1_502_599,#0173b2,Bacteria
JAEWMQ010000030.1_21@GCA_023393125.1_489_586,#0173b2,Bacteria
WP_013656603.1@GCF_000178835.2_494_591,#0173b2,Bacteria
JAEZJJ010000040.1_34@GCA_023436395.1_496_593,#0173b2,Bacteria
URVM01000001.1_115@GCA_900551325.1_478_575,#0173b2,Bacteria
WP_053984332.1@GCF_001282685.1_517_614,#0173b2,Bacteria
WP_249331090.1@GCF_014384995.1_465_562,#0173b2,Bacteria
DIRE01000041.1_3@GCA_002426575.1_372_468,#0173b2,Bacteria
WP_054877020.1@GCF_001317355.1_231_327,#0173b2,Bacteria
MBE6854327.1@GCA_015066905.1_483_580,#0173b2,Bacteria
