DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,Domain
COLOR,#d55e00
COLOR_BRANCHES,1
SHOW_STRIP_LABELS,0
STRIP_LABEL_COLOR,#ffffff
LEGEND_TITLE,Domain
WP_097018624.1@GCF_003001995.1_536_592,#0173b2,Bacteria
JADQBT010000002.1_117@GCA_016278485.1_33_89,#0173b2,Bacteria
WP_230866722.1@GCF_017751145.1_33_89,#0173b2,Bacteria
DBQQ01000006.1_201@GCA_002305315.1_323_380,#0173b2,Bacteria
MBQ7916979.1@GCA_017467985.1_320_377,#0173b2,Bacteria
MBQ7916979.1@GCA_017467985.1_507_564,#0173b2,Bacteria
MBQ7916979.1@GCA_017467985.1_613_670,#0173b2,Bacteria
DBQQ01000006.1_201@GCA_002305315.1_514_570,#0173b2,Bacteria
DBQQ01000006.1_201@GCA_002305315.1_696_752,#0173b2,Bacteria
DBQQ01000006.1_201@GCA_002305315.1_605_661,#0173b2,Bacteria
DBQQ01000006.1_201@GCA_002305315.1_787_843,#0173b2,Bacteria
WP_042394403.1@GCF_000577815.1_235_292,#0173b2,Bacteria
WP_042401720.1@GCF_000577815.1_230_287,#0173b2,Bacteria
EOS25229.1@GCA_000403215.2_134_193,#0173b2,Bacteria
EOS25229.1@GCA_000403215.2_211_270,#0173b2,Bacteria
EOS25229.1@GCA_000403215.2_290_349,#0173b2,Bacteria
DGDR01000034.1_3@GCA_002385545.1_7_60,#0173b2,Bacteria
WP_209529598.1@GCF_017829975.1_243_299,#0173b2,Bacteria
JAEZZM010000048.1_5@GCA_023418575.1_202_257,#0173b2,Bacteria
CAJTCH010000049.1_4@GCA_910574715.1_204_261,#0173b2,Bacteria
CAJTGB010000066.1_13@GCA_910575835.1_204_261,#0173b2,Bacteria
CAJTGB010000021.1_7@GCA_910575835.1_204_261,#0173b2,Bacteria
CAJTCH010000053.1_22@GCA_910574715.1_204_261,#0173b2,Bacteria
CAJUFA010000041.1_33@GCA_910585725.1_205_262,#0173b2,Bacteria
UWP20103.1@GCA_025150245.1_234_284,#0173b2,Bacteria
CAKOSX010000004.1_50@GCA_934119935.1_228_284,#0173b2,Bacteria
CAKPKE010000001.1_27@GCA_934167095.1_224_280,#0173b2,Bacteria
JAHZGF010000028.1_5@GCA_019420945.1_313_370,#0173b2,Bacteria
WP_136833565.1@GCF_005116465.1_263_320,#0173b2,Bacteria
DBDP01000149.1_107@GCA_002293625.1_269_325,#0173b2,Bacteria
MCL1919068.1@GCA_009782825.1_259_316,#0173b2,Bacteria
MCL1807931.1@GCA_009782475.1_257_314,#0173b2,Bacteria
WP_134229100.1@GCF_004376175.1_329_386,#0173b2,Bacteria
WP_114352067.1@GCF_003337485.1_220_277,#0173b2,Bacteria
WP_018155348.1@GCF_000376825.1_55_110,#0173b2,Bacteria
EOS25229.1@GCA_000403215.2_7_64,#0173b2,Bacteria
WP_022748504.1@GCF_000473995.1_7_64,#0173b2,Bacteria
WP_051483906.1@GCF_000577895.1_136_193,#0173b2,Bacteria
WP_051483906.1@GCF_000577895.1_7_64,#0173b2,Bacteria
MBM6667983.1@GCA_016899975.1_270_327,#0173b2,Bacteria
UREB01000036.1_8@GCA_900546685.1_269_325,#0173b2,Bacteria
MBM6667983.1@GCA_016899975.1_139_196,#0173b2,Bacteria
MBM6667983.1@GCA_016899975.1_7_64,#0173b2,Bacteria
WP_052330772.1@GCF_000577815.1_7_64,#0173b2,Bacteria
UREB01000036.1_8@GCA_900546685.1_7_65,#0173b2,Bacteria
UREB01000036.1_8@GCA_900546685.1_140_197,#0173b2,Bacteria
MBM6667983.1@GCA_016899975.1_404_460,#0173b2,Bacteria
UREB01000036.1_8@GCA_900546685.1_399_455,#0173b2,Bacteria
CCEZ01000005.1_53@GCA_000751555.1_272_327,#0173b2,Bacteria
MBE5732694.1@GCA_015055625.1_215_271,#0173b2,Bacteria
CAJJKN010000003.1_116@GCA_905188085.1_8_65,#0173b2,Bacteria
UREB01000044.1_8@GCA_900546685.1_8_65,#0173b2,Bacteria
CADBRF010000176.1_3@GCA_902796975.1_174_231,#0173b2,Bacteria
CAJJKN010000003.1_116@GCA_905188085.1_75_130,#0173b2,Bacteria
CALWZW010000012.1_17@GCA_944386135.1_160_214,#0173b2,Bacteria
CAAFEO010000196.1_5@GCA_900761895.1_217_273,#0173b2,Bacteria
CALVUQ010000016.1_15@GCA_944363615.1_215_271,#0173b2,Bacteria
UQSP01000002.1_4@GCA_900543755.1_215_271,#0173b2,Bacteria
CAJMQN010000008.1_66@GCA_905215695.1_216_273,#0173b2,Bacteria
CALVJY010000008.1_9@GCA_944332455.1_215_272,#0173b2,Bacteria
ONVD01000034.1_14@GCA_900321185.1_216_273,#0173b2,Bacteria
CADAJB010000001.1_7@GCA_902788085.1_216_273,#0173b2,Bacteria
CALWPF010000017.1_5@GCA_944383355.1_216_273,#0173b2,Bacteria
CALWKF010000018.1_4@GCA_944381215.1_217_274,#0173b2,Bacteria
CALWTE010000012.1_4@GCA_944384375.1_217_274,#0173b2,Bacteria
MBQ7602530.1@GCA_017454425.1_216_273,#0173b2,Bacteria
CAJOLU010000002.1_43@GCA_905235475.1_217_274,#0173b2,Bacteria
CALWOV010000011.1_3@GCA_944383275.1_217_274,#0173b2,Bacteria
MBQ8761728.1@GCA_017466005.1_217_274,#0173b2,Bacteria
CALWTF010000005.1_14@GCA_944384415.1_217_274,#0173b2,Bacteria
WP_007908781.1@GCF_000178855.1_111_167,#0173b2,Bacteria
WP_201370373.1@GCF_016587375.1_111_167,#0173b2,Bacteria
WP_220193598.1@GCF_016587355.1_111_167,#0173b2,Bacteria
CALVIT010000003.1_2@GCA_944331845.1_218_275,#0173b2,Bacteria
CALVZW010000017.1_14@GCA_944372675.1_218_275,#0173b2,Bacteria
CALVJT010000046.1_9@GCA_944332315.1_217_274,#0173b2,Bacteria
CALWEH010000010.1_74@GCA_944377145.1_216_272,#0173b2,Bacteria
CAJTNA010000003.1_69@GCA_910577845.1_217_273,#0173b2,Bacteria
CAJTZR010000071.1_3@GCA_910584035.1_217_273,#0173b2,Bacteria
CAJTNW010000002.1_70@GCA_910577795.1_217_273,#0173b2,Bacteria
CAJUOU010000001.1_315@GCA_910588545.1_217_273,#0173b2,Bacteria
CAJTYW010000003.1_18@GCA_910583995.1_217_273,#0173b2,Bacteria
CAJUEA010000046.1_9@GCA_910584975.1_217_273,#0173b2,Bacteria
PWM74502.1@GCA_003343995.1_217_273,#0173b2,Bacteria
MBQ4049044.1@GCA_017396125.1_213_269,#0173b2,Bacteria
UQTB01000006.1_29@GCA_900543915.1_217_273,#0173b2,Bacteria
MBR2974673.1@GCA_017500905.1_214_270,#0173b2,Bacteria
CAJLLK010000018.1_14@GCA_905207515.1_213_269,#0173b2,Bacteria
CAAGDD010000003.1_73@GCA_900768545.1_213_270,#0173b2,Bacteria
CAJUIV010000001.1_8@GCA_910586905.1_214_270,#0173b2,Bacteria
MBQ9706481.1@GCA_017457305.1_213_269,#0173b2,Bacteria
MCM1289509.1@GCA_023665205.1_213_269,#0173b2,Bacteria
CAJUKR010000004.1_21@GCA_910587025.1_216_272,#0173b2,Bacteria
HIU91103.1@GCA_018713905.1_221_277,#0173b2,Bacteria
CAJFOL010000092.1_3@GCA_904397185.1_213_270,#0173b2,Bacteria
HIT62459.1@GCA_018715545.1_213_269,#0173b2,Bacteria
CAKNPS010000002.1_51@GCA_930990515.1_213_269,#0173b2,Bacteria
URXM01000002.1_61@GCA_900551855.1_213_269,#0173b2,Bacteria
CALVWF010000005.1_29@GCA_944364615.1_214_270,#0173b2,Bacteria
HIT77671.1@GCA_018715495.1_214_270,#0173b2,Bacteria
CAKVFI010000002.1_76@GCA_934746715.1_215_271,#0173b2,Bacteria
CAKVHT010000002.1_65@GCA_934754375.1_215_271,#0173b2,Bacteria
CAKVMH010000001.1_174@GCA_934772045.1_215_271,#0173b2,Bacteria
CALWFB010000001.1_84@GCA_944377485.1_215_271,#0173b2,Bacteria
CALWOU010000004.1_25@GCA_944383245.1_215_271,#0173b2,Bacteria
HJD05513.1@GCA_019120295.1_215_271,#0173b2,Bacteria
CALWTK010000004.1_27@GCA_944384465.1_215_271,#0173b2,Bacteria
HIU06816.1@GCA_018715225.1_215_271,#0173b2,Bacteria
CALWTL010000010.1_12@GCA_944384445.1_215_271,#0173b2,Bacteria
WP_203371812.1@GCF_016820635.1_8_65,#0173b2,Bacteria
CALWPV010000058.1_4@GCA_944383515.1_591_648,#0173b2,Bacteria
MCI8633729.1@GCA_022794035.1_595_652,#0173b2,Bacteria
MBO4887963.1@GCA_017620135.1_440_496,#0173b2,Bacteria
MBQ7059342.1@GCA_017442735.1_440_496,#0173b2,Bacteria
CAKPBB010000018.1_14@GCA_934140005.1_8_65,#0173b2,Bacteria
WP_191777304.1@GCF_014837155.1_57_114,#0173b2,Bacteria
WP_087678731.1@GCF_900167305.1_111_168,#0173b2,Bacteria
WP_087678731.1@GCF_900167305.1_193_250,#0173b2,Bacteria
WP_087678731.1@GCF_900167305.1_32_89,#0173b2,Bacteria
CDC80879.1@GCA_000433755.1_153_210,#0173b2,Bacteria
MBP5427219.1@GCA_017961515.1_8_65,#0173b2,Bacteria
WP_048592113.1@GCF_900176615.1_198_254,#0173b2,Bacteria
JAKLHB010000146.1_11@GCA_022710345.1_277_333,#0173b2,Bacteria
NUM34896.1@GCA_013359215.1_278_335,#0173b2,Bacteria
CDD29878.1@GCA_000433675.1_0_57,#0173b2,Bacteria
MBQ9024335.1@GCA_017459965.1_2_57,#0173b2,Bacteria
WP_138268837.1@GCF_005844425.1_0_57,#0173b2,Bacteria
MBQ2870306.1@GCA_017409065.1_1_54,#0173b2,Bacteria
DLNM01000035.1_244@GCA_002479485.1_9_66,#0173b2,Bacteria
NMA83044.1@GCA_012799415.1_8_65,#0173b2,Bacteria
WP_011098877.1@GCF_900167265.1_8_65,#0173b2,Bacteria
WP_095177370.1@GCF_900187165.1_8_65,#0173b2,Bacteria
HHY78308.1@GCA_012842725.1_8_65,#0173b2,Bacteria
WP_073025271.1@GCF_900142105.1_8_65,#0173b2,Bacteria
WP_303740834.1@GCF_024363565.1_5_62,#0173b2,Bacteria
MCK9216901.1@GCA_023230985.1_8_65,#0173b2,Bacteria
CAIFEX010000016.1_30@GCA_903789665.1_8_65,#0173b2,Bacteria
WP_012101360.1@GCF_000016505.1_8_65,#0173b2,Bacteria
WP_013237356.1@GCF_000143685.1_8_65,#0173b2,Bacteria
WP_065078171.1@GCF_001675165.1_8_65,#0173b2,Bacteria
WP_003490964.1@GCF_001020205.1_8_65,#0173b2,Bacteria
WP_072584584.1@GCF_001889325.1_8_65,#0173b2,Bacteria
WP_251859753.1@GCF_943736985.1_8_65,#0173b2,Bacteria
WP_011948973.1@GCF_001276985.1_8_65,#0173b2,Bacteria
WP_163203457.1@GCF_019933195.1_8_65,#0173b2,Bacteria
WP_078023693.1@GCF_002008345.1_8_65,#0173b2,Bacteria
NLM13823.1@GCA_012521175.1_8_65,#0173b2,Bacteria
WP_104409314.1@GCF_002934235.1_8_65,#0173b2,Bacteria
WP_115640652.1@GCF_900461105.1_8_65,#0173b2,Bacteria
WP_216455448.1@GCF_018919175.1_8_65,#0173b2,Bacteria
JAMNXX010000191.1_7@GCA_023623095.1_8_65,#0173b2,Bacteria
WP_120170035.1@GCF_003609645.1_8_65,#0173b2,Bacteria
DGDR01000153.1_6@GCA_002385545.1_8_65,#0173b2,Bacteria
DHNF01000080.1_25@GCA_002409375.1_8_65,#0173b2,Bacteria
NLN81816.1@GCA_012522615.1_8_65,#0173b2,Bacteria
HHW46214.1@GCA_012840445.1_8_65,#0173b2,Bacteria
NLV86364.1@GCA_012728025.1_1_58,#0173b2,Bacteria
JAEWDK010000008.1_69@GCA_023390175.1_22_79,#0173b2,Bacteria
JAEZYP010000065.1_60@GCA_023418995.1_8_65,#0173b2,Bacteria
WP_139104048.1@GCF_009746625.1_8_65,#0173b2,Bacteria
DHOB01000035.1_2@GCA_002409675.1_26_83,#0173b2,Bacteria
JAEYLC010000010.1_365@GCA_023461435.1_8_65,#0173b2,Bacteria
DIWE01000009.1_157@GCA_002423435.1_8_65,#0173b2,Bacteria
DCTV01000070.1_56@GCA_002329665.1_8_65,#0173b2,Bacteria
JAEWTW010000034.1_18@GCA_023397655.1_8_65,#0173b2,Bacteria
JAEWWC010000037.1_5@GCA_023396555.1_8_65,#0173b2,Bacteria
JAEWCC010000057.1_69@GCA_023390815.1_8_65,#0173b2,Bacteria
JAEYPS010000005.1_72@GCA_023410475.1_8_65,#0173b2,Bacteria
WP_035149149.1@GCF_017873215.1_8_65,#0173b2,Bacteria
WP_216438036.1@GCF_018918285.1_8_65,#0173b2,Bacteria
JAEYKI010000019.1_259@GCA_023408315.1_8_65,#0173b2,Bacteria
WP_129600834.1@GCF_004138215.1_8_65,#0173b2,Bacteria
JAHDQO010000007.1_117@GCA_018433765.1_8_65,#0173b2,Bacteria
WP_068716971.1@GCF_001693735.1_34_90,#0173b2,Bacteria
WP_282580178.1@GCF_023223645.1_1_57,#0173b2,Bacteria
WP_233422531.1@GCF_001020205.1_202_256,#0173b2,Bacteria
WP_076546052.1@GCF_900156285.1_33_89,#0173b2,Bacteria
WP_133514457.1@GCF_004362045.1_33_89,#0173b2,Bacteria
MBS3914352.1@GCA_018333525.1_7_62,#0173b2,Bacteria
WP_142092672.1@GCF_006716235.1_230_287,#0173b2,Bacteria
UQRU01000008.1_3@GCA_900543475.1_598_654,#0173b2,Bacteria
WP_051374966.1@GCF_000472905.1_551_611,#0173b2,Bacteria
WP_029638302.1@GCF_000582685.1_255_312,#0173b2,Bacteria
SFDP01000065.1_3@GCA_004558185.1_159_216,#0173b2,Bacteria
WP_006036997.1@GCF_000179615.1_15_72,#0173b2,Bacteria
MBE6948747.1@GCA_015067795.1_176_233,#0173b2,Bacteria
MBQ6539784.1@GCA_017438675.1_189_246,#0173b2,Bacteria
MBQ6539892.1@GCA_017438675.1_178_235,#0173b2,Bacteria
MBQ3404612.1@GCA_017405545.1_196_253,#0173b2,Bacteria
USQH01000006.1_20@GCA_900556765.1_172_229,#0173b2,Bacteria
USQH01000101.1_6@GCA_900556765.1_176_233,#0173b2,Bacteria
MBQ3564273.1@GCA_017399535.1_170_229,#0173b2,Bacteria
CALWBZ010000106.1_20@GCA_944376225.1_333_389,#0173b2,Bacteria
CALWBZ010000106.1_20@GCA_944376225.1_537_594,#0173b2,Bacteria
CALWBZ010000106.1_20@GCA_944376225.1_432_488,#0173b2,Bacteria
MBQ7917079.1@GCA_017467985.1_304_360,#0173b2,Bacteria
MBQ7917079.1@GCA_017467985.1_398_455,#0173b2,Bacteria
HHX67596.1@GCA_012841535.1_251_308,#0173b2,Bacteria
CDA81850.1@GCA_000435555.1_170_227,#0173b2,Bacteria
HAX31237.1@GCA_003487665.1_170_227,#0173b2,Bacteria
UQZR01000003.1_76@GCA_900545585.1_177_234,#0173b2,Bacteria
WP_018384512.1@GCF_000380165.1_383_440,#0173b2,Bacteria
WP_050357280.1@GCF_014650675.1_386_443,#0173b2,Bacteria
WP_150196667.1@GCF_014648875.1_386_443,#0173b2,Bacteria
UREB01000044.1_8@GCA_900546685.1_75_132,#0173b2,Bacteria
WP_190459996.1@GCF_014697195.1_264_321,#0173b2,Bacteria
CAJFUN010000020.1_20@GCA_904420205.1_328_385,#0173b2,Bacteria
WP_052330772.1@GCF_000577815.1_141_198,#0173b2,Bacteria
WP_052330772.1@GCF_000577815.1_221_278,#0173b2,Bacteria
QGU95681.1@GCA_009738435.1_203_260,#0173b2,Bacteria
WP_052220908.1@GCF_001263795.1_203_260,#0173b2,Bacteria
QGU95681.1@GCA_009738435.1_282_339,#0173b2,Bacteria
WP_168695721.1@GCF_012516395.1_182_241,#0173b2,Bacteria
WP_190509764.1@GCF_014695975.1_182_241,#0173b2,Bacteria
WP_066190350.1@GCF_900086715.1_169_226,#0173b2,Bacteria
MBS1592771.1@GCA_018267385.1_7_63,#0173b2,Bacteria
JAJZIE010000051.1_6@GCA_021810725.1_43_98,#0173b2,Bacteria
WP_089652287.1@GCF_900104185.1_221_277,#0173b2,Bacteria
WP_084841091.1@GCF_002094855.1_156_212,#0173b2,Bacteria
MCL2040893.1@GCA_009777825.1_202_258,#0173b2,Bacteria
WP_090396709.1@GCF_900100185.1_59_115,#0173b2,Bacteria
WP_200090222.1@GCF_016495865.1_60_116,#0173b2,Bacteria
WP_200123781.1@GCF_016495725.1_62_118,#0173b2,Bacteria
WP_114374081.1@GCF_003336365.1_59_115,#0173b2,Bacteria
WP_184403661.1@GCF_014207655.1_59_115,#0173b2,Bacteria
WP_142089456.1@GCF_006740705.1_59_115,#0173b2,Bacteria
WP_142090503.1@GCF_006740705.1_59_115,#0173b2,Bacteria
WP_142090503.1@GCF_016495725.1_59_115,#0173b2,Bacteria
WP_184403760.1@GCF_014207655.1_59_115,#0173b2,Bacteria
USRS01000001.1_35@GCA_900557165.1_265_321,#0173b2,Bacteria
WP_090399485.1@GCF_900100185.1_60_116,#0173b2,Bacteria
WP_255224037.1@GCF_024362765.1_60_116,#0173b2,Bacteria
WP_156644206.1@GCF_009741735.1_40_96,#0173b2,Bacteria
WP_242005968.1@GCF_003814815.1_34_91,#0173b2,Bacteria
CADBNU010000062.1_1@GCA_902796085.1_72_128,#0173b2,Bacteria
WP_161920281.1@GCF_009996845.1_73_129,#0173b2,Bacteria
GGB40616.1@GCA_014642895.1_73_129,#0173b2,Bacteria
WP_132744201.1@GCF_004341035.1_68_124,#0173b2,Bacteria
WP_209463628.1@GCF_017874115.1_71_127,#0173b2,Bacteria
WP_222641116.1@GCF_019837165.1_69_125,#0173b2,Bacteria
WP_135109697.1@GCF_004565465.1_69_125,#0173b2,Bacteria
WP_089060591.1@GCF_002216775.1_67_123,#0173b2,Bacteria
JAIVLN010000006.1_114@GCA_020524245.1_58_115,#0173b2,Bacteria
WP_221568480.1@GCF_019720915.1_58_115,#0173b2,Bacteria
WP_014645251.1@GCF_000284515.1_58_115,#0173b2,Bacteria
WP_028784386.1@GCF_000496835.1_61_118,#0173b2,Bacteria
WP_093042363.1@GCF_900107755.1_61_118,#0173b2,Bacteria
WP_062443223.1@GCF_011761345.1_58_115,#0173b2,Bacteria
WP_085506519.1@GCF_900176565.1_58_115,#0173b2,Bacteria
WP_225066056.1@GCF_020179385.1_58_115,#0173b2,Bacteria
WP_236314789.1@GCF_021646685.1_58_115,#0173b2,Bacteria
WP_205091313.1@GCF_016908295.1_57_114,#0173b2,Bacteria
WP_085031473.1@GCF_002097535.1_58_115,#0173b2,Bacteria
WP_098443480.1@GCF_002563635.1_55_112,#0173b2,Bacteria
WP_159782415.1@GCF_009818105.1_55_112,#0173b2,Bacteria
WP_224600061.1@GCF_020165985.1_56_113,#0173b2,Bacteria
WP_226658245.1@GCF_020524165.1_58_115,#0173b2,Bacteria
WP_224879873.1@GCF_020171785.1_56_113,#0173b2,Bacteria
WP_194221479.1@GCF_015234585.1_56_113,#0173b2,Bacteria
WP_236337998.1@GCF_021608225.1_59_116,#0173b2,Bacteria
WP_082234476.1@GCF_900166625.1_58_115,#0173b2,Bacteria
WP_188376353.1@GCF_014636475.1_55_112,#0173b2,Bacteria
WP_253934778.1@GCF_024189295.1_55_112,#0173b2,Bacteria
WP_090241136.1@GCF_900112045.1_58_115,#0173b2,Bacteria
WP_101843629.1@GCF_900240285.1_56_113,#0173b2,Bacteria
WP_253922924.1@GCF_024189315.1_55_112,#0173b2,Bacteria
WP_244751769.1@GCF_022919835.1_67_124,#0173b2,Bacteria
WP_245035441.1@GCF_022921115.1_67_124,#0173b2,Bacteria
WP_011064676.1@GCF_000011245.1_72_128,#0173b2,Bacteria
WP_017795307.1@GCF_000340475.1_72_128,#0173b2,Bacteria
WP_200411684.1@GCF_014905415.1_73_130,#0173b2,Bacteria
WP_216883928.1@GCF_019037185.1_72_129,#0173b2,Bacteria
WP_066192525.1@GCF_900086715.1_69_126,#0173b2,Bacteria
WP_205389446.1@GCF_016919725.2_69_126,#0173b2,Bacteria
WP_040980508.1@GCF_000750635.1_76_133,#0173b2,Bacteria
WP_062749992.1@GCF_001598215.1_76_133,#0173b2,Bacteria
WP_042533134.1@GCF_000821065.1_76_133,#0173b2,Bacteria
WP_042533134.1@GCF_900086715.1_76_133,#0173b2,Bacteria
WP_040979004.1@GCF_000750635.1_78_135,#0173b2,Bacteria
WP_042530612.1@GCF_000821065.1_77_134,#0173b2,Bacteria
WP_077602103.1@GCF_900162665.1_78_135,#0173b2,Bacteria
WP_147211636.1@GCF_007991515.1_78_135,#0173b2,Bacteria
WP_048896682.1@GCF_900177535.1_64_121,#0173b2,Bacteria
WP_061802363.1@GCF_900115845.1_68_125,#0173b2,Bacteria
WP_017755382.1@GCF_000331575.1_161_217,#0173b2,Bacteria
WP_159786186.1@GCF_009818105.1_197_254,#0173b2,Bacteria
WP_159786186.1@GCF_009818105.1_272_329,#0173b2,Bacteria
WP_159786186.1@GCF_009818105.1_119_176,#0173b2,Bacteria
WP_052398935.1@GCF_000698145.1_60_117,#0173b2,Bacteria
WP_188495995.1@GCF_014639255.1_127_184,#0173b2,Bacteria
HHV39503.1@GCA_012839395.1_121_178,#0173b2,Bacteria
HHV39620.1@GCA_012839395.1_111_168,#0173b2,Bacteria
NLJ78763.1@GCA_012518745.1_126_183,#0173b2,Bacteria
NLJ78762.1@GCA_012518745.1_133_190,#0173b2,Bacteria
NLJ78762.1@GCA_012518745.1_237_294,#0173b2,Bacteria
HHV39620.1@GCA_012839395.1_214_271,#0173b2,Bacteria
NLJ98983.1@GCA_012518955.1_323_380,#0173b2,Bacteria
NLY60622.1@GCA_012735575.1_77_134,#0173b2,Bacteria
WP_276576322.1@GCF_023838525.1_181_238,#0173b2,Bacteria
WP_276576322.1@GCF_023838525.1_90_147,#0173b2,Bacteria
NLJ98982.1@GCA_012518955.1_122_179,#0173b2,Bacteria
NLJ98983.1@GCA_012518955.1_129_186,#0173b2,Bacteria
NLJ98983.1@GCA_012518955.1_223_280,#0173b2,Bacteria
NMA95406.1@GCA_012799205.1_121_178,#0173b2,Bacteria
WP_276576320.1@GCF_023838525.1_130_187,#0173b2,Bacteria
WP_276576320.1@GCF_023838525.1_234_291,#0173b2,Bacteria
NLJ98982.1@GCA_012518955.1_35_92,#0173b2,Bacteria
NLJ98983.1@GCA_012518955.1_35_92,#0173b2,Bacteria
HHV39503.1@GCA_012839395.1_35_92,#0173b2,Bacteria
NLJ78763.1@GCA_012518745.1_35_92,#0173b2,Bacteria
NLJ78762.1@GCA_012518745.1_40_97,#0173b2,Bacteria
HHV39620.1@GCA_012839395.1_21_78,#0173b2,Bacteria
NMA95406.1@GCA_012799205.1_35_92,#0173b2,Bacteria
LFTC01000066.1_37@GCA_001512915.1_222_279,#0173b2,Bacteria
LFTC01000066.1_37@GCA_001512915.1_129_186,#0173b2,Bacteria
MCL1595089.1@GCA_023336815.1_314_371,#0173b2,Bacteria
CAJTER010000015.1_61@GCA_910575405.1_186_243,#0173b2,Bacteria
MCB6992444.1@GCA_020558355.1_183_240,#0173b2,Bacteria
CABIXY010000003.1_64@GCA_902362805.1_228_284,#0173b2,Bacteria
JAETRU010000021.1_71@GCA_021769965.1_226_282,#0173b2,Bacteria
CAJTTM010000012.1_91@GCA_910579135.1_208_264,#0173b2,Bacteria
WP_078788045.1@GCF_900167085.1_285_339,#0173b2,Bacteria
WP_096240788.1@GCF_900209925.1_252_307,#0173b2,Bacteria
MBA2427246.1@GCA_013695835.1_106_163,#0173b2,Bacteria
MBE7042268.1@GCA_015068925.1_197_254,#0173b2,Bacteria
MBE7042268.1@GCA_015068925.1_296_353,#0173b2,Bacteria
WP_203366152.1@GCF_016820655.1_205_261,#0173b2,Bacteria
DIWY01000004.1_644@GCA_002435915.1_177_234,#0173b2,Bacteria
WP_073027192.1@GCF_900129935.1_35_92,#0173b2,Bacteria
WP_135378295.1@GCF_004766055.1_31_88,#0173b2,Bacteria
WP_088225233.1@GCF_002196705.1_36_93,#0173b2,Bacteria
MBU4541809.1@GCA_018903255.1_7_64,#0173b2,Bacteria
WP_084633794.1@GCF_001766835.1_7_59,#0173b2,Bacteria
WP_014187738.1@GCF_000235605.1_35_92,#0173b2,Bacteria
WP_073711619.1@GCF_001906925.1_153_209,#0173b2,Bacteria
WP_237418657.1@GCF_009856355.1_169_226,#0173b2,Bacteria
WP_237418657.1@GCF_009856355.1_332_389,#0173b2,Bacteria
WP_237418657.1@GCF_009856355.1_95_152,#0173b2,Bacteria
WP_237418657.1@GCF_009856355.1_18_75,#0173b2,Bacteria
MBR3750470.1@GCA_017516345.1_35_92,#0173b2,Bacteria
SKOL01000562.1_2@GCA_007120055.1_253_310,#0173b2,Bacteria
WP_129079197.1@GCF_004116265.1_253_310,#0173b2,Bacteria
SKSA01000318.1_17@GCA_007118195.1_253_310,#0173b2,Bacteria
SKOL01000562.1_2@GCA_007120055.1_138_195,#0173b2,Bacteria
SKSA01000318.1_17@GCA_007118195.1_138_195,#0173b2,Bacteria
WP_129079197.1@GCF_004116265.1_138_195,#0173b2,Bacteria
JAHDOA010000018.1_117@GCA_018435055.1_118_175,#0173b2,Bacteria
WP_125906311.1@GCF_003944835.1_126_185,#0173b2,Bacteria
WP_052013012.1@GCF_000513135.1_51_108,#0173b2,Bacteria
WP_246879899.1@GCF_017939705.1_39_96,#0173b2,Bacteria
WP_279390749.1@GCF_022812285.1_58_115,#0173b2,Bacteria
WP_165763699.1@GCF_002156385.1_50_107,#0173b2,Bacteria
WP_110521570.1@GCF_003226345.1_126_183,#0173b2,Bacteria
WP_279390749.1@GCF_022812285.1_169_225,#0173b2,Bacteria
CAKROK010000065.1_5@GCA_934373295.1_206_262,#0173b2,Bacteria
JAKJBL010000106.1_3@GCA_022707005.1_98_154,#0173b2,Bacteria
JAEYPH010000086.1_100@GCA_023410875.1_243_299,#0173b2,Bacteria
WP_046444017.1@GCF_000981035.1_219_275,#0173b2,Bacteria
CAKROK010000065.1_5@GCA_934373295.1_134_192,#0173b2,Bacteria
WP_046444017.1@GCF_000981035.1_147_205,#0173b2,Bacteria
WP_249280733.1@GCF_014384805.1_149_207,#0173b2,Bacteria
CALVLD010000002.1_74@GCA_944336475.1_101_159,#0173b2,Bacteria
JAKJBL010000106.1_3@GCA_022707005.1_26_84,#0173b2,Bacteria
JAEYPH010000086.1_100@GCA_023410875.1_171_229,#0173b2,Bacteria
JAEZSC010000108.1_35@GCA_023422005.1_171_229,#0173b2,Bacteria
JAEWMV010000179.1_20@GCA_023393045.1_118_176,#0173b2,Bacteria
OQA72370.1@GCA_002069725.1_129_187,#0173b2,Bacteria
MBE5785548.1@GCA_015056105.1_143_201,#0173b2,Bacteria
JAEWMV010000179.1_20@GCA_023393045.1_331_387,#0173b2,Bacteria
OQA72370.1@GCA_002069725.1_342_398,#0173b2,Bacteria
MBE5785548.1@GCA_015056105.1_356_412,#0173b2,Bacteria
JAEWMV010000179.1_20@GCA_023393045.1_260_317,#0173b2,Bacteria
OQA72370.1@GCA_002069725.1_271_328,#0173b2,Bacteria
MBE5785548.1@GCA_015056105.1_285_342,#0173b2,Bacteria
JAEYPH010000086.1_100@GCA_023410875.1_313_370,#0173b2,Bacteria
JAEZSC010000108.1_35@GCA_023422005.1_313_370,#0173b2,Bacteria
WP_249280733.1@GCF_014384805.1_291_347,#0173b2,Bacteria
MBR5345890.1@GCA_017552615.1_173_230,#0173b2,Bacteria
JAEYPH010000086.1_100@GCA_023410875.1_384_440,#0173b2,Bacteria
JAEZSC010000108.1_35@GCA_023422005.1_384_440,#0173b2,Bacteria
WP_249280733.1@GCF_014384805.1_361_417,#0173b2,Bacteria
